DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,A.03.a.02,                  Assistance to aquatic and marine resources development and support to regional research centers/consortia management,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,A.03.a.03,                  Manpower Development,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,B.01,        Projects,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,B.01.a,            Locally-Funded Projects,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,B.01.a.01,                  Aquatic Resources Technology Transfer Center and PCAMRD Headquarters-Phase II,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.01.a.01,                  General management and supervision,140,Nationwide,439,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.01.b,            Productivity Incentive Benefits,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.02,        Support to Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.02.a,            Maintenance and Provision of Information and Other Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.02.a.01,                  Maintenance of repository for research information and findings in health and related fields,140,Nationwide,170,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.02.a.02,                  Dissemination of research information and technology in health and related fields,140,Nationwide,58,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.02.a.03,"                  Conduct of seminars, workshops, local and foreign conferences and meetings",140,Nationwide,76,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.03.a,"            Development, Integration and Coordination of National  Research System for Health and Related Fields",140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.03.a.01,                  Formulation of broad research and development policies for Health Sector,140,Nationwide,43,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.03.a.02,                  Programming of health and related field research activities,140,Nationwide,297,,,
DOST,Department of Science and Technology,AGENCY,PCHRD,Philippine Council for Health Research and Development,A.03.a.03,                  Evaluation and monitoring of research projects as to financial and other resource requirements,140,Nationwide,210,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.01.a.01,                  General management and supervision,140,Nationwide,130,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.01.a.02,                  Staff Development Program,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.01.a.03,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.02,        Support to Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.02.a,            Research and Management Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.02.a.01,"                  Technological and Economic Assessment for Industry, Energy and Utilities",140,Nationwide,128,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.02.a.02,                  Dissemination of Science and Technology Information,140,Nationwide,82,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.02.a.03,"                  Management of PCIERD Information System for Industry, Energy and Utilities",140,Nationwide,91,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.03.a,            Research and Management Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.03.a.01,"                  Formulation of Science and Technology Policies, Planning and Programming of Science and Technology Activities in Industry, Energy and Utilities",140,Nationwide,173,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.03.a.02,"                  Evaluation and Monitoring of Science and Technology Programs of all institutes/centers undertaking Science and Technology activities for Industry, Energy and Utilities",140,Nationwide,508,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.03.a.03,"                  Regular Consultative meetings for Industry, Energy and utilities",140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCIERD,Philippine Council for Industry and Energy Research and Development,A.03.a.04,"                  Assistance for Science and Technology Activities in Industry, Energy and Utilities",140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PIVS,Philippine Institute of Volcanology and Seismology,A.01,        General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PIVS,Philippine Institute of Volcanology and Seismology,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PIVS,Philippine Institute of Volcanology and Seismology,A.01.a.01,                  General management and supervision,140,Nationwide,828,,,
DOST,Department of Science and Technology,AGENCY,PIVS,Philippine Institute of Volcanology and Seismology,A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PIVS,Philippine Institute of Volcanology and Seismology,A.02,        Support to Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PIVS,Philippine Institute of Volcanology and Seismology,A.02.a,            Scientific and Technical  Documentation and Information Dissemination,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PIVS,Philippine Institute of Volcanology and Seismology,A.02.a.01,                  Scientific and technical documentation and  Information dissemination,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PIVS,Philippine Institute of Volcanology and Seismology,A.02.a.02,"                  Participation in and conduct of scientific and technological conferences and meetings, and payment of representation expenses including those for membership in international and  national scientific associations",140,Nationwide,,,,
