psgc_brgy,single_house,duplex,apartment_or_condominiums_or_townhouses,commercial_or_industrial_or_agricultural_building_or_house,other_housing_cave_or_boat_or_under_a_bridge_etc.
34904004,157,99,0,1,0
34904005,402,37,1,0,1
34904006,160,47,6,1,0
34904008,58,4,0,0,0
34904009,60,23,0,0,1
34904010,355,50,0,2,0
34904012,143,33,0,0,1
34904013,204,22,0,0,0
34904014,827,144,3,1,3
34904015,177,74,2,0,0
34904016,3,2,0,0,0
34904017,53,18,0,0,0
34904019,158,57,4,2,0
34904020,484,44,0,3,1
34904021,317,102,1,5,1
34904022,181,34,0,0,0
34904023,95,23,3,2,0
34904024,212,14,0,0,0
34904025,196,10,0,0,0
34904026,195,34,1,0,0
34905001,0,0,0,0,0
34905002,0,0,0,0,0
34905004,0,0,0,0,0
34905005,0,0,0,0,0
34905007,0,0,0,0,0
34905015,0,0,0,0,0
34905020,0,0,0,0,0
34905030,0,0,0,0,0
34905041,0,0,0,0,0
34905045,0,0,0,0,0
34905046,0,0,0,0,0
34905047,0,0,0,0,0
34905048,0,0,0,0,0
34905052,0,0,0,0,0
34905053,0,0,0,0,0
34905054,0,0,0,0,0
34905055,0,0,0,0,0
34906001,325,11,0,1,0
34906002,263,2,0,0,1
34906003,58,4,0,0,0
34906004,222,3,0,0,0
34906005,112,2,0,2,0
34906006,273,6,0,1,0
34906007,72,2,0,0,0
34906008,64,16,0,1,0
34906009,141,3,0,0,0
34906010,94,6,0,1,0
34906011,113,2,0,0,0
34906012,94,3,0,0,0
34906013,103,6,0,1,0
34906014,198,1,0,0,0
34906015,106,1,0,1,0
34906016,76,1,0,0,0
34906017,80,1,0,0,0
34906018,63,13,0,0,0
34906019,195,5,1,3,0
34906021,125,6,0,0,0
34906022,80,10,0,0,0
34906023,104,4,1,2,0
34906024,36,3,0,0,1
34906025,73,4,0,0,0
34906026,96,0,0,0,0
34906027,200,6,0,2,0
34906028,120,2,0,2,0
34906029,145,0,0,0,0
34906030,127,3,0,0,0
34906031,147,3,0,1,0
34906032,62,2,0,1,0
34906033,152,2,0,1,0
34906034,238,4,0,0,0
34906035,123,4,0,1,0
34906036,210,5,0,0,0
34906037,144,0,0,0,0
34906038,164,3,0,0,0
34906039,81,5,0,0,0
34906040,157,2,0,2,0
34906041,199,5,0,0,0
34906042,163,4,0,3,0
34906043,412,11,3,2,0
34906044,196,11,0,1,0
34906045,91,2,0,0,0
34906046,115,17,0,0,0
34906047,232,1,0,0,0
34906048,165,0,0,1,0
34906049,93,2,0,0,1
34906050,136,0,0,0,0
34906051,116,5,0,1,0
34906052,80,1,0,0,0
34907001,0,0,0,0,0
34907002,0,0,0,0,0
34907003,0,0,0,0,0
34907004,0,0,0,0,0
34907005,0,0,0,0,0
34907006,0,0,0,0,0
34907007,0,0,0,0,0
34907008,0,0,0,0,0
34907009,0,0,0,0,0
34907010,0,0,0,0,0
34907011,0,0,0,0,0
34907012,0,0,0,0,0
34907013,0,0,0,0,0
34907014,0,0,0,0,0
34907015,0,0,0,0,0
34907016,0,0,0,0,0
34908001,175,29,3,0,1
34908002,84,7,0,0,0
34908003,173,9,0,2,1
34908004,153,13,0,0,0
34908005,176,24,2,1,0
34908006,355,93,18,1,0
34908007,212,28,1,0,0
34908008,444,53,0,0,1
34908009,67,15,0,0,0
34908010,315,53,7,2,1
34908011,493,118,2,1,0
34908012,424,71,1,0,0
34908013,558,111,2,3,0
34908014,212,64,1,0,0
34908015,288,74,5,0,0
34908016,162,25,1,0,0
34908017,278,87,1,1,0
34908018,235,9,1,0,0
34908019,96,21,0,0,0
34908020,173,9,0,0,0
34908021,109,1,0,0,0
34908022,208,18,0,0,0
34908023,206,18,0,0,0
34909002,159,15,4,0,0
34909003,147,9,0,1,0
34909004,113,160,0,0,0
34909005,219,26,6,2,0
34909006,114,3,0,0,1
34909007,179,24,0,0,0
34909009,253,26,16,0,0
34909010,88,6,3,1,0
34909011,190,28,0,1,0
34909012,482,48,12,1,0
34909014,119,7,0,1,0
34909016,139,10,0,0,0
34909017,283,42,7,1,0
34909018,308,16,5,2,0
34909019,186,30,8,2,0
34909020,44,3,0,1,0
34909021,95,10,0,0,0
34909023,129,14,0,1,0
34909025,319,40,2,0,0
34909026,239,14,1,0,0
34910001,270,22,0,1,0
34910002,236,38,0,0,0
34910003,287,19,0,0,0
34910004,299,54,1,3,0
34910005,492,37,3,1,0
34910006,252,10,2,0,0
34910007,137,7,0,1,0
34910008,141,6,0,1,0
34910014,568,47,3,1,0
34910015,87,6,0,0,0
34910016,127,6,5,0,0
34910017,119,13,2,0,0
34911001,42,2,0,0,0
34911002,105,0,0,1,0
34911003,281,10,1,0,0
34911004,114,1,0,0,0
34911005,108,6,0,1,0
34911006,222,0,0,2,0
34911007,50,1,0,0,0
34911008,138,5,0,0,0
34911009,326,9,0,1,0
34911011,84,1,0,0,0
34911014,275,9,0,2,1
34911015,242,10,0,0,0
34911016,145,1,0,0,0
34911017,135,1,0,0,0
34911018,255,6,0,1,1
34911019,65,0,0,0,0
34911020,184,10,0,0,0
34911021,160,1,1,2,0
34911022,329,11,0,2,0
34911023,381,18,4,0,0
34911024,99,3,0,2,0
34911025,241,8,0,0,0
34911026,57,0,0,0,0
34911027,162,2,0,0,0
34911028,228,3,0,1,0
34911029,181,1,0,0,0
34911030,111,1,0,0,0
34911031,333,6,0,1,2
34911032,102,1,0,0,1
34911033,62,1,0,0,1
34911034,242,4,0,0,0
34911035,311,13,0,0,1
34911036,206,6,1,0,0
34911038,855,35,1,2,2
34911039,212,1,0,0,0
34911041,72,1,0,0,0
34911042,382,5,0,2,0
34911043,116,1,0,1,0
34911044,287,1,0,0,1
34911045,293,4,0,0,0
34911046,164,0,0,0,0
34911047,95,1,0,0,0
34911048,259,5,0,0,0
34911049,222,24,3,1,1
34911050,79,3,1,0,0
34911051,141,0,0,0,0
34911052,107,3,0,0,0
34911053,102,1,1,0,0
34911054,228,2,0,0,1
34911055,125,3,1,0,0
34911056,504,32,1,8,0
34911057,132,2,0,0,0
34911058,154,4,1,1,0
34911059,311,6,0,0,1
34911060,285,20,0,1,1
34911061,160,19,3,1,0
34911062,138,28,0,1,1
34911063,156,6,0,1,0
34911064,215,1,0,0,0
34911065,119,1,0,2,0
34911066,121,1,0,2,0
34911068,316,10,0,1,0
34911069,137,3,0,0,0
34911070,301,8,0,0,1
34912001,141,5,0,0,1
34912002,359,34,0,0,1
34912003,174,13,0,0,0
34912004,237,23,0,0,0
34912005,68,12,0,0,0
34912006,333,39,0,0,0
34912007,318,29,1,2,0
34912008,371,25,0,2,1
34912010,132,6,2,0,0
34912012,400,25,0,1,0
34912013,84,12,3,1,0
34912014,255,12,0,0,0
34912015,448,51,1,1,0
34912016,307,27,0,1,2
34912017,140,10,0,0,0
34912018,237,19,0,0,1
34912019,211,6,0,0,0
34912020,268,28,0,0,0
34912021,89,5,0,0,0
34912022,334,33,0,2,0
34912023,303,30,1,0,1
34912024,175,19,0,1,1
34912025,135,8,0,0,0
34912026,223,11,0,1,0
34912027,287,39,0,0,0
34912028,335,16,0,0,0
34912029,146,17,0,0,0
34913001,298,25,1,0,0
34913002,166,7,0,2,0
34913003,172,14,0,1,2
34913004,389,64,3,1,0
34913005,105,2,1,0,0
34913006,348,7,0,2,0
34913009,100,1,0,0,0
34913011,79,1,0,0,0
34913013,300,32,2,0,0
34913016,344,20,0,0,0
34913017,416,22,0,1,0
34913018,530,9,0,3,0
34913019,232,10,0,0,1
34913020,295,6,0,1,0
34913021,269,14,0,2,0
34913022,466,11,0,1,1
34913023,269,14,0,1,0
34914002,0,0,0,0,0
34914003,0,0,0,0,0
34914004,0,0,0,0,0
34914005,0,0,0,0,0
34914006,0,0,0,0,0
34914007,0,0,0,0,0
34914008,0,0,0,0,0
34914009,0,0,0,0,0
34914011,0,0,0,0,0
34914012,0,0,0,0,0
34914013,0,0,0,0,0
34915001,335,19,0,0,0
34915002,126,10,0,0,0
34915003,102,7,0,0,0
34915004,202,1,1,1,0
34915005,104,1,0,0,0
34915006,190,12,0,0,0
34915008,182,3,0,0,0
34915009,150,7,0,0,0
34915010,185,13,1,0,0
34915011,74,7,0,0,0
34915012,115,23,0,0,1
34915013,193,15,0,0,0
34915015,269,11,9,1,0
34915016,268,34,2,4,0
34915018,263,16,0,0,0
34915020,67,2,0,0,0
34915021,135,11,0,0,0
34915022,194,11,0,0,0
34915023,250,23,0,0,1
34915024,108,3,0,0,0
34915025,95,0,7,0,0
34916002,250,4,0,0,0
34916003,193,2,2,0,0
34916004,112,1,0,0,0
34916005,204,3,0,0,0
34916006,169,2,1,0,0
34916007,231,9,1,0,0
34916008,282,4,0,0,0
34916010,253,0,0,0,0
34916013,106,2,0,0,0
34916016,90,2,0,0,0
34916017,201,2,0,1,0
34916018,440,17,0,1,0
34916020,58,5,0,0,0
34916021,27,2,0,1,0
34916022,40,3,0,0,0
34916023,87,9,0,0,0
34916025,215,2,0,1,0
34916026,212,3,0,1,0
34916028,157,1,0,0,0
34916029,195,7,0,0,0
34916030,529,16,0,0,0
34916032,248,4,1,0,0
34916033,167,4,0,0,0
34916034,105,1,0,0,0
34917001,37,2,0,0,0
34917002,148,11,8,0,0
34917003,323,57,7,1,0
34917004,294,7,0,1,0
34917005,122,2,0,0,0
34917006,115,7,0,0,0
34917007,135,9,0,0,0
34917008,251,26,1,0,0
34917009,132,0,0,0,0
34917010,234,4,0,0,1
34917011,182,5,0,0,0
34917012,127,5,0,0,0
34917013,150,3,1,0,0
34917014,351,19,1,0,0
34917016,281,0,0,0,0
34917017,144,6,3,0,0
34917018,345,23,0,3,1
34917019,129,1,1,0,0
34917020,227,33,1,1,0
34917021,192,2,1,2,0
34917022,34,2,0,0,0
34917024,314,29,1,0,0
34917025,123,3,0,0,0
34917026,90,16,0,0,0
34917027,125,17,1,0,0
34917028,134,34,2,0,0
34917029,203,10,7,1,0
34917030,280,3,0,1,0
34917031,163,7,1,1,0
34917032,239,6,0,1,0
34917033,166,9,0,1,0
34917034,149,4,0,0,0
34917035,136,9,0,0,0
34917036,273,2,1,1,0
34917037,112,1,0,0,0
34917038,196,4,0,0,0
34917040,134,17,0,0,0
34918001,29,3,0,0,0
34918002,237,3,0,0,0
34918003,189,14,0,0,0
34918004,44,0,0,0,0
34918005,145,5,0,0,0
34918008,42,0,0,0,0
34918009,24,0,0,0,0
34918011,98,1,0,0,0
34918012,163,2,0,0,1
34918013,107,3,0,1,0
34918014,155,4,0,0,0
34918016,64,6,0,0,0
34918017,54,2,0,0,0
34918019,100,1,0,1,0
34918021,67,1,0,0,0
34918023,171,3,0,0,0
34918024,109,0,0,0,0
34918025,46,4,0,0,0
34918026,56,4,0,0,0
34918027,33,0,0,0,0
34918028,44,1,0,0,0
34919001,130,4,0,0,0
34919003,212,10,6,2,0
34919004,137,11,0,0,0
34919005,2,1,0,0,0
34919006,190,7,0,0,1
34919007,120,0,0,0,0
34919008,237,6,0,1,0
34919010,131,13,0,0,0
34919011,335,21,0,0,0
34919012,220,27,0,0,0
34919013,324,16,0,0,0
34919014,281,12,0,0,0
34919015,164,13,0,0,0
34919016,240,7,1,25,0
34919017,186,5,0,0,0
34919018,171,6,0,1,0
34919019,150,7,0,0,0
34919020,204,8,0,0,0
34919021,164,6,0,1,0
34920001,389,16,0,1,0
34920003,334,19,1,2,0
34920004,494,22,0,1,0
34920005,217,10,2,0,0
34920007,169,5,1,0,2
34920009,284,22,5,0,1
34920010,299,3,0,1,1
34920011,168,5,0,0,0
34920012,278,13,1,1,1
34920013,218,8,2,0,0
34920014,361,13,0,0,0
34920015,278,4,2,2,0
34920016,118,6,2,0,0
34920017,134,9,10,1,1
34921001,308,53,0,1,0
34921003,270,36,0,0,0
34921006,106,28,0,0,0
34921007,61,12,0,0,0
34921008,92,13,0,0,0
34921009,121,28,0,0,0
34921012,579,169,3,0,1
34921013,352,73,0,1,0
34921014,326,81,1,0,0
34921015,94,10,0,2,0
34922001,687,60,2,1,0
34922004,263,23,2,0,1
34922005,345,45,1,0,0
34922006,526,68,4,1,0
34922010,126,29,3,0,0
34922011,38,6,0,0,0
34922012,285,24,0,0,0
34922013,456,26,4,0,0
34922014,351,27,0,0,0
34922015,247,15,1,0,0
34922017,216,3,0,0,0
34922018,168,23,1,1,0
34922019,397,28,0,0,0
34922020,167,18,0,0,0
34922022,418,48,0,6,0
34922024,416,35,1,0,0
34923002,192,11,0,0,0
34923005,233,24,0,0,0
34923006,380,21,0,0,0
34923007,337,20,2,0,0
34923008,278,2,0,2,0
34923009,114,4,0,0,0
34923010,133,3,0,0,0
34923011,161,5,0,0,0
34923012,127,4,0,2,2
34923013,313,30,0,0,0
34923016,271,10,0,0,0
34923018,200,22,0,0,0
34923019,140,7,0,0,0
34923021,252,6,0,0,0
34923022,127,4,0,1,0
34923025,46,8,0,1,0
34923026,161,11,0,1,0
34923027,265,21,0,1,0
34923028,115,21,0,1,1
34923029,259,26,0,0,1
34923030,152,2,0,0,0
34923031,118,8,0,0,0
34923032,236,19,0,1,1
34923033,169,3,0,0,0
34923034,140,2,0,0,0
34923035,165,0,0,1,0
34924001,374,16,0,2,0
34924002,307,20,0,1,2
34924003,394,33,2,3,0
34924004,286,23,0,0,0
34924005,438,29,0,0,0
34924006,442,72,2,3,1
34924007,285,25,0,1,1
34924008,629,54,0,6,0
34924009,64,14,1,0,0
34924011,1355,90,2,6,0
34924012,119,7,0,2,1
34924013,319,33,0,1,0
34924014,126,10,0,0,1
34924015,924,76,2,7,0
34924016,655,43,0,1,1
34924017,162,27,0,1,1
34925001,136,12,2,1,1
34925002,261,18,0,1,0
34925004,239,95,7,2,3
34925005,380,29,0,3,3
34925006,278,76,2,2,0
34925008,335,29,0,1,1
34925010,396,56,0,2,1
34925011,305,12,2,1,0
34925012,335,84,0,4,2
34926001,69,3,1,3,0
34926002,990,160,17,5,1
34926003,224,43,9,0,0
34926004,78,6,0,0,0
34926005,275,24,0,0,0
34926006,189,71,8,1,0
34926007,132,24,2,0,0
34926008,198,6,1,0,0
34926009,60,2,0,0,0
34926010,88,8,0,0,0
34926011,234,38,2,0,0
34926012,417,84,10,1,1
34926013,160,10,0,0,0
34926014,361,9,0,2,0
34926015,72,4,2,1,1
34926016,120,14,0,0,0
34926017,257,17,0,0,0
34926019,70,32,3,0,0
34926020,87,16,9,0,0
34926021,141,36,5,0,0
34926022,32,9,2,0,0
34926023,61,13,6,0,0
34926024,176,23,0,0,1
34926027,141,8,0,0,0
34926028,125,4,0,0,0
34926029,127,1,0,0,0
34926030,368,109,12,3,3
34926031,189,70,3,0,0
34926032,385,22,0,1,0
34926033,423,87,7,2,0
34926034,113,9,0,2,1
34926035,434,38,1,0,0
34926036,81,7,0,0,0
34926037,481,9,0,2,0
34926038,203,15,0,3,0
34926039,94,3,0,0,0
34926040,101,1,0,0,0
34926042,163,17,2,1,0
34927002,212,31,0,0,0
34927003,211,39,0,0,0
34927004,326,52,15,1,0
34927005,131,51,8,0,1
34927006,288,24,0,1,0
34927007,442,63,5,0,0
34927008,422,78,1,1,4
34927009,308,32,2,0,1
34927010,133,36,0,0,0
34927011,190,36,0,0,0
34927012,377,37,0,3,1
34927013,154,16,0,1,2
34927014,327,59,0,0,0
34927015,131,12,0,0,0
34927016,385,33,0,1,2
34928001,100,19,29,1,1
34928002,155,23,15,2,4
34928003,234,14,4,1,0
34928004,67,5,0,0,0
34928005,59,30,5,0,0
34928007,119,16,0,1,0
34928010,37,20,16,0,15
34928011,113,16,1,0,2
34928012,134,4,0,0,2
34928013,104,18,5,0,5
34928015,39,17,2,1,0
34928016,104,30,5,0,0
34928017,83,5,0,0,0
34928018,169,32,6,2,1
34928019,330,44,15,0,1
34928020,53,20,9,0,0
34928021,63,20,0,0,0
34928022,63,10,2,0,1
34928023,64,5,0,0,0
34928024,38,21,3,0,0
34928025,54,17,4,0,0
34928026,115,23,4,0,0
34928027,89,3,6,0,5
34928028,166,20,1,0,1
34928029,66,14,3,1,4
34928030,130,32,4,1,1
34928031,58,29,1,0,0
34928032,69,13,0,0,0
34928033,69,14,2,0,1
34928034,87,7,10,0,2
34928035,57,1,0,0,0
34928036,205,43,11,1,0
34928037,87,31,5,0,0
34929002,658,123,19,2,0
34929004,94,7,0,1,0
34929005,178,6,0,0,0
34929006,196,12,2,0,0
34929007,100,5,0,0,0
34929008,267,7,0,0,0
34929009,153,9,2,0,0
34929011,396,19,0,0,0
34929012,168,4,0,0,0
34929014,103,9,0,1,0
34929016,114,10,0,0,0
34929017,132,6,6,0,0
34929019,206,13,0,0,0
34929020,276,14,0,0,0
34929023,36,6,0,0,0
34929024,248,16,2,2,0
34929026,180,9,0,1,0
34929029,239,11,2,1,1
34929030,108,12,0,0,0
34929031,262,23,0,0,0
34929032,155,8,1,0,0
34929033,291,6,0,0,0
34929034,140,6,2,0,0
34929036,505,26,1,1,0
34930001,124,16,0,0,1
34930002,106,25,2,1,0
34930003,154,13,0,0,0
34930004,157,0,1,0,3
34930005,223,27,1,0,0
34930006,384,57,0,0,0
34930008,255,43,0,0,0
34930009,316,81,2,0,0
34930010,47,9,0,0,0
34930011,122,2,0,0,0
34930012,92,13,0,0,0
34930013,249,2,0,0,0
34930014,53,2,0,0,0
34930015,283,33,1,0,0
34930016,101,9,0,0,0
34930018,75,1,0,0,0
34930019,173,14,0,0,0
34930020,112,7,0,1,0
34930021,110,10,0,1,0
34930022,101,15,0,0,0
34930024,161,99,2,2,0
34930025,139,13,1,0,0
34930026,163,53,0,0,1
34930027,146,40,0,0,0
34930028,102,3,0,0,0
34930029,209,17,0,0,0
34930030,199,26,0,1,0
34930031,121,4,0,0,0
34930032,223,93,0,1,0
34930033,97,10,0,0,0
34930034,110,17,0,0,0
34930035,212,54,5,3,0
34930036,106,26,0,0,0
34930037,98,10,0,0,0
34930038,147,27,1,0,0
34930039,139,2,0,1,1
34930041,147,29,0,0,0
34930042,354,79,0,2,1
34930043,130,31,0,0,0
34930044,119,2,0,0,0
34930045,367,156,0,2,0
34930046,198,58,0,1,0
34930047,190,34,0,0,0
34930048,90,11,0,0,0
34930049,127,26,1,1,1
34930050,188,27,0,0,0
34930051,337,67,0,1,1
34930052,194,49,0,0,0
34930053,153,11,0,0,1
34930054,155,5,0,1,0
34930055,132,5,0,0,0
34930056,137,1,0,0,0
34930057,110,10,0,1,2
34931002,0,0,0,0,0
34931003,0,0,0,0,0
34931004,0,0,0,0,0
34931005,0,0,0,0,0
34931006,0,0,0,0,0
34931007,0,0,0,0,0
34931008,0,0,0,0,0
34931009,0,0,0,0,0
34931010,0,0,0,0,0
34931011,0,0,0,0,0
34931012,0,0,0,0,0
34931013,0,0,0,0,0
34931014,0,0,0,0,0
34931015,0,0,0,0,0
34931016,0,0,0,0,0
34931017,0,0,0,0,0
34931018,0,0,0,0,0
34931020,0,0,0,0,0
34931021,0,0,0,0,0
34931022,0,0,0,0,0
34931023,0,0,0,0,0
34931024,0,0,0,0,0
34931025,0,0,0,0,0
34931026,0,0,0,0,0
34931027,0,0,0,0,0
34931028,0,0,0,0,0
34931029,0,0,0,0,0
34931030,0,0,0,0,0
34932001,419,17,0,0,1
34932003,125,17,1,0,0
34932004,496,53,1,4,1
34932005,209,57,0,1,0
34932008,209,58,0,1,0
34932009,79,7,0,0,0
34932011,288,14,0,1,0
34932012,157,9,0,2,0
34932013,167,8,0,0,0
34932015,104,37,0,1,0
34932017,150,23,0,0,0
34932020,465,32,0,2,1
34932021,100,1,0,0,0
34932022,210,9,0,0,0
34932024,195,5,0,3,0
34932025,295,13,0,0,0
34932026,257,20,0,3,0
34932027,294,76,2,5,0
34932030,67,2,0,0,1
35401001,51,32,5,0,0
35401002,411,57,6,3,1
35401003,370,101,19,2,2
35401004,231,65,9,0,1
35401005,61,11,7,0,1
35401006,298,38,0,1,4
35401007,645,158,13,1,4
35401008,241,292,1,0,0
35401010,92,76,4,0,0
35401011,11,2,0,0,0
35401012,39,13,3,0,0
35401013,329,20,3,0,24
35401014,66,17,0,0,0
35401015,29,3,2,0,0
35401017,357,11,3,1,0
35401018,307,79,7,2,0
35401019,545,119,4,1,0
35401020,624,312,3,1,0
35401021,374,55,8,5,0
35401022,89,42,5,0,0
35401023,28,9,0,0,0
35401024,60,40,2,0,0
35401025,210,27,1,0,0
35401026,208,57,1,0,0
35401027,92,17,3,0,0
35401028,24,24,0,0,0
35401029,162,17,3,0,0
35401030,428,68,0,2,0
35401031,411,24,1,1,3
35401032,171,12,3,0,1
35401034,48,4,25,1,0
35401035,561,96,10,0,0
35401036,409,100,0,3,13
35402001,457,133,0,2,0
35402003,253,43,1,0,0
35402004,616,116,0,0,0
35402005,261,137,5,0,0
35402007,478,165,41,4,0
35402009,226,49,0,0,0
35402010,354,136,1,0,0
35402011,364,154,6,0,3
35402012,844,223,18,5,2
35402013,577,117,4,1,1
35402014,379,114,10,1,64
35402015,632,200,1,0,0
35403001,235,49,0,1,0
35403002,197,23,0,0,0
35403003,255,17,0,1,0
35403005,202,74,1,0,0
35403007,510,21,0,0,1
35403008,252,35,0,1,0
35403009,238,31,0,0,0
35403010,121,12,0,0,0
35403011,214,29,0,0,0
35403012,336,33,0,1,0
35403013,483,95,3,0,0
35403014,289,14,1,0,0
35403015,221,27,0,0,0
35403016,79,20,0,0,1
35403017,154,111,3,3,0
35403018,103,28,1,1,1
35403020,274,21,0,0,0
35403021,129,21,0,1,1
35403022,183,27,0,0,0
35403025,236,81,2,0,2
35403026,386,77,0,0,16
35403027,325,28,0,1,0
35403028,189,78,1,0,0
35403029,272,83,10,1,0
35403030,264,39,0,1,0
35403031,237,40,0,0,0
35403032,258,35,0,0,0
35403034,141,15,0,0,0
35403035,287,37,1,2,0
35403036,357,20,0,1,1
35404001,175,46,1,0,0
35404002,184,185,0,0,0
35404003,46,7,0,0,0
35404004,318,63,1,0,0
35404005,147,82,1,1,0
35404006,109,52,1,0,0
35404007,46,1,0,0,0
35404008,221,53,0,0,0
35404009,45,4,0,0,0
35404010,166,31,3,1,0
35404011,191,29,1,2,0
35404012,116,112,1,0,1
35404013,41,3,0,0,0
35404015,146,14,0,0,0
35404016,107,16,0,1,0
35404018,225,28,0,1,0
35404019,262,57,1,0,0
35404020,34,4,0,0,0
35404021,91,19,0,0,0
35404023,431,99,0,0,0
35404024,218,130,0,0,0
35405001,686,128,1,3,1
35405002,182,18,0,0,0
35405003,205,24,0,2,0
35405004,184,37,0,0,0
35405005,76,5,0,1,1
35405008,269,30,0,1,1
35405009,87,30,0,1,1
35405010,302,38,0,1,0
35405011,286,19,1,5,1
35405012,253,17,0,1,0
35405013,204,8,0,0,0
35405014,182,14,0,2,1
35405015,301,18,1,2,0
35405016,365,18,1,0,0
35405017,136,62,0,0,0
35405018,212,34,0,0,0
35405020,152,30,2,1,0
35405021,132,12,0,1,0
35405022,146,6,0,0,0
35405023,233,15,0,1,0
35405024,308,86,2,2,2
35405025,102,9,0,0,0
35405026,94,11,1,0,0
35405027,150,68,4,1,9
35405028,503,43,0,1,1
35405029,276,31,0,3,4
35405031,134,6,0,0,0
35405032,173,11,0,1,1
35405033,176,36,0,3,0
35405034,119,41,0,2,0
35405035,206,19,0,1,0
35405036,183,19,0,1,1
35405037,208,16,0,1,0
35406001,272,14,0,2,0
35406002,459,8,0,0,1
35406003,25,1,0,0,0
35406004,129,31,0,0,0
35406005,280,18,0,0,0
35406006,144,7,0,0,0
35406007,417,15,0,0,0
35406008,197,2,0,0,0
35406009,223,5,0,0,0
35406010,298,14,0,0,1
35406011,211,46,10,0,0
35406012,235,20,0,1,0
35406013,262,0,0,0,0
35406014,244,33,4,0,0
35406015,171,12,0,0,0
35406016,85,14,4,0,0
35406017,340,6,0,0,0
35406018,748,10,0,0,1
35406019,166,33,0,0,0
35406020,483,9,0,0,0
35406021,292,2,0,0,0
35406023,47,13,3,0,0
35406024,154,27,2,0,0
35406025,176,26,1,0,0
35406026,343,66,0,0,1
35406027,213,9,0,0,0
35406028,228,9,0,2,0
35406029,242,0,0,0,0
35406030,79,6,0,0,0
35406031,112,7,0,0,0
35406032,277,45,0,0,0
35406033,405,70,0,0,0
35406034,121,4,0,0,0
35407002,204,22,1,2,1
35407004,104,7,0,0,3
35407005,233,9,1,0,0
35407006,149,5,0,0,0
35407007,152,7,0,0,0
35407008,244,15,0,0,0
35407009,10,2,0,0,0
35407010,139,2,1,0,0
35407011,160,2,2,0,0
35407012,173,72,7,0,0
35407013,92,13,0,3,0
35407014,92,6,0,1,0
35407015,112,20,0,0,1
35407016,93,79,0,1,0
35407017,204,115,1,1,0
35407018,92,10,0,0,0
35407019,125,46,1,0,0
35407020,74,40,2,0,0
35407021,49,47,0,1,0
35407022,112,18,1,0,0
35407023,314,29,4,2,1
35407024,265,17,2,0,0
35407025,76,121,2,1,0
35407026,124,11,0,0,0
35407027,1,0,0,0,0
35407028,35,47,0,0,0
35407029,151,38,2,0,1
35407030,227,88,2,0,0
35407031,285,44,2,0,0
35407033,65,4,1,1,0
35407034,191,4,1,0,2
35408001,214,36,0,0,0
35408002,87,6,0,1,0
35408003,135,10,0,1,0
35408004,180,16,0,1,0
35408005,174,17,0,0,0
35408006,226,13,0,1,0
35408007,121,16,0,0,0
35408008,80,1,1,1,0
35408010,344,15,0,2,0
35408011,126,7,0,2,0
35408012,177,15,1,0,0
35408013,181,28,0,1,0
35408014,276,27,0,1,0
35408015,305,14,0,1,2
35408016,57,2,0,0,0
35408017,132,21,0,1,0
35408018,142,10,0,0,0
35408019,226,35,5,1,0
35408020,107,17,0,0,0
35408021,332,22,0,0,0
35408022,201,40,1,1,6
35408023,179,22,1,0,0
35408024,78,3,0,0,0
35408025,346,32,0,0,0
35408026,318,11,0,0,0
35408027,120,1,0,0,0
35408029,102,12,1,0,0
35408030,668,87,6,1,0
35408031,61,7,0,1,0
35408032,123,9,4,0,0
35408033,452,53,1,0,1
35408034,328,55,5,0,0
35408035,134,28,1,2,1
35408036,82,6,0,1,0
35408037,139,34,0,2,0
35408038,348,12,0,1,0
35408040,167,15,0,0,0
35408041,392,106,0,0,0
35408042,311,11,0,1,0
35408043,388,25,1,1,0
35408044,211,6,0,2,1
35408045,423,93,2,0,1
35408046,77,1,0,0,0
35409001,132,365,1,5,2
35409002,78,4,0,1,0
35409003,111,85,5,0,0
35409004,29,16,0,0,0
35409005,46,0,0,0,0
35409006,268,78,14,2,0
35409007,531,434,29,1,1
35409008,527,362,14,3,4
35409009,58,21,0,0,0
35409010,231,127,27,0,0
35409011,150,90,0,0,8
35409012,260,199,1,0,8
35409013,282,14,5,3,1
35409015,44,43,6,0,0
35409016,88,23,0,1,3
35409017,181,30,10,1,0
35409018,98,34,2,0,0
35409019,50,16,0,1,0
35409020,61,49,0,0,0
35409021,168,110,0,2,2
35409022,143,88,0,2,2
35409023,13,2,0,0,0
35409024,129,20,0,0,0
35409025,24,34,0,0,0
35409026,19,0,0,0,0
35409027,263,250,7,3,2
35409028,106,75,3,0,0
35410001,166,36,0,1,0
35410002,178,45,1,0,1
35410003,165,15,1,1,0
35410004,167,3,0,1,0
35410005,143,44,0,1,2
35410006,132,16,0,0,0
35410007,76,3,0,0,0
35410008,228,20,0,0,0
35410009,66,14,2,0,0
35410010,143,30,2,0,0
35410011,154,3,0,0,0
35410012,249,60,3,2,1
35410013,168,32,0,0,0
35410014,194,25,0,1,1
35410015,168,39,2,1,0
35410016,62,13,0,1,0
35410017,63,18,1,0,0
35410018,86,36,2,0,0
35410019,320,76,0,2,4
35410020,208,30,0,0,0
35410021,138,42,0,0,1
35410022,98,19,4,1,1
35410023,174,12,0,1,0
35410024,160,20,0,0,0
35410025,199,60,2,2,0
35411001,161,11,0,0,0
35411002,115,8,0,0,1
35411003,235,6,0,2,0
35411004,80,4,0,0,1
